GameID,TitleEnglish,LaunchPrice,TotalSales
3980,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen (Blue Samurai Challenge),4980,130291
3981,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen (Blue Samurai Challenge),4980,72438
3982,Captain Tsubasa: Gekitou no Kiseki,5250,34436
3983,Senko no Ronde DUO,7140,11545
3984,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen (Blue Samurai Challenge),5980,49070
3985,More Nuga-cel!,5040,11129
3986,Otometeki Koi Kakumei Love Revo Portable,5040,7452
3987,Tropico 3,7140,9644
3988,Disney Fairies: Tinker Bell and the Lost Treasure,5040,13846
3989,Super Mario Galaxy 2,5800,1003763
3990,Super Robot Taisen OG Saga: Masou Kishin - The Lord of Elemental,6090,104757
3991,Medarot DS: Kuwagata/Kabuto,5040,114401
3992,Soccer Tsuku DS 2010: World Challenge,5500,106569
3993,Death Smiles IIX: Hell's Christmas,7140,25296
3994,Alan Wake,7140,21886
3995,Blaze Union: Story to Reach the Future,6279,15901
3996,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,7140,8036
3997,Suzunone Seven: Rebirth Knot,7140,5926
3998,Fairy Tail: Portable Guild,5250,103629
3999,Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion: Tamashii no Kiseki,6090,38121
4000,Kaidan Restaurant: Ura Menu 100-Sen,4242,56786
4001,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion: Tamashii no Kiseki,5460,27004
4002,Clannad: Mitsumi Mamoru Sakamichi de - Joukan (On the Hillside Path that Light Watches Over - Volume 1),3780,15126
4003,Xenoblade,6800,141059
4004,Grand Theft Auto IV: Episodes From Liberty City,6090,120600
4005,Mega Man Zero Collection,4190,41383
4006,Just Cause 2,7980,35548
4007,Grand Theft Auto IV: Episodes From Liberty City,6090,18214
4008,Just Cause 2,7980,8275
4009,Wand of Fortune Portable,5040,7520
4010,Tamagotchi no Pichi Pichi Omisecchi,5040,103962
4011,Hakuouki: Junsouroku,7140,20588
4012,Trauma Team,6980,13651
4013,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,5040,15642
4014,Ghost Trick: Phantom Detective,5040,72767
4015,Art Academy,2800,322644
4438,"Momotaro Electric Railway, Volume 16 北海道大 move! (Featured Selection of all)",2800,58783
4439,Chaos Head Noah,6090,18922
4440,White Album Fuyu no Omoide spelled,7140,36143
4441,Uta Prince Sama,5040,15519
4442,Monster Hunter Frontier Online,6090,123192
4443,1-2 Totori Atelier - The Alchemist of Arland,7140,104711
4444,Portable Starry Sky ~ in Spring ~,3129,27451
4445,If there is a tomorrow ~ Portable ~ Narcissus,5040,10726
4446,Tokimeki Memorial Girls Side 3rd Story,5250,159705
4447,Love Plus+,4800,188541
4448,SD Gundam Gashapon,3990,16726
4449,Boku no Natsuyasumi Portable! The Mysterious Secret of the sunken ship and two sisters,4980,67203
4450,Miku - Project DIVA - (Deal Edition),3300,72726
4451,BLAZBLUE,7140,66402
4452,BLAZBLUE,7140,22165
4453,"Department Yaka China, our family guidelines",6190,17906
4454,Inazuma Eleven 3 Challenge to the World! Spark Bomber,4980,969175
4455,Digimon Rosutoeboryushon,5040,80279
4456,Taiko no Tatsujin DS Ron Pedro! Roll up Jókai!,5040,342583
4457,Pachi-Slot Simulator Daito Giken Official Osu! PORTABLE tuna operations Legend,6090,15801
4458,Elminage II DS REMIX ~ earth goddess and the fate of twins -,5040,11944
4459,Flower girl and a blessing - a gift - Spring Breeze,7140,7685
4460,Harvest Moon: Twin Villages,5040,169171
4461,Crackdown 2,7140,18672
4462,Wii Party,4800,2361016
4463,White Knight Chronicles 2,6980,249350
4464,Last Ranker,5990,123381
4465,Susano Beyblade Invasion!,5229,45009
4466,Momotaro Electric Railway! Tsutomu Tsutomu friendship tag match winning volume,5460,82172
4467,Cass Batorukasutibaru poppy kun,5250,31671
4468,Jikkyou Powerful Pro Baseball 2010,6980,212871
4469,Jikkyou Powerful Pro Baseball 2010,5250,163620
4470,Busou Shinki Battle Masters,5800,34875
4471,NARUTO-Naruto - Shippuden Kizunadoraibu,5229,44851
4472,Bayside Shakedown Infiltrate the submarine THE GAME!,5229,40256
4473,Fire Emblem: Shin Monshou no Nazo: Hero of Light and Shadow,4800,247248
4474,CLANNAD - Clannad - hill watching the second volume in the light,3780,13858
4475,Dragon Quest Monster Battle Road Victory,6090,307453
4476,Ken to Mahou to Gakuen Mono. 2G,5229,21162
4477,TV Animefeariteiru Gekitou! Battle Mage,5229,36106
4478,Ninety-Nine Nights II,7140,20749
4479,Fate / Extras,7140,100051
4480,Quiz! Hexagon II,5040,48168
4481,TRICK × LOGIC Season1,2980,33611
4482,Hitman REBORN! DS Flame XX Decisive Battle! 6 real flowers,5040,46505
4483,Memories memories swear,7140,12222
4484,Portable Koisuru Otome to Shugo no Tate,6279,10501
4485,Sengoku Basara 3,6990,384632
4486,Sengoku Basara 3,5980,111948
4487,Wings of Silver Strike,7329,12315
4488,Alternative Ys Sora VS Saga,6090,54135
4489,Metal Max 3,6090,79134
4490,Masked Rider Gun Bride Battle War,5040,126928
4491,ModNation The Kingdom of Infinite Cart,5980,37274
4492,Hatsune Miku: Project Diva 2n,6090,367364
4493,STORM LOVER (rubber Storm),6090,24853
4494,Tetris Party Premium,3990,76155
4495,J-League Winning Eleven 2010 Club Championship,5980,25775
4496,Digital Starter Battle,5040,34440
4497,Tales of Phantasia Narikiri Dungeon X,5480,180650
4498,Heartcatch Pretty Cure! Fashion collection,5040,106566
4499,Assassin's Creed II Special Edition,3990,29690
4500,Ripitiddofia Buraddokaba Kopusupati,6090,24413
4501,Family planning,5040,9677
4502,Hyperdimensional Neptunia,7329,44108
4503,Hiiro no Kakera Portable 2 true,5040,8265
4504,Another Century's Episode: R,8379,245301
4505,Lil Puritsu Chen DS princess! Pink Apple,5040,20322
4506,Monster Hunter Diary: Poka Poka Airu Village,3990,548968
4507,Sakura Sakura-HARU URARA-,6090,6935
4508,Marriage vows (Nisenochigiri),6090,14445
4509,Portable Hakuouki Essays,5040,63493
4510,Ace Combat X2: Joint Assault,5229,136806
4511,Kane and Lynch 2: Dog Days,7980,12941
4512,Metroid: Other M,6800,70870
4513,Bleach: Heat the Soul 7,4980,54180
4514,Call of Duty: Modern Warfare (Special Price Edition),3990,53251
4515,Sengoku Basara Battle (PSP the Best),2100,23105
4516,VitaminX Evolution Plus (Vitamin X Evolution Plus),5040,14211
4517,Face cards game Sengoku 不如帰 crisis,5040,13328
4518,One Piece Gigant Battle!,5040,332003
4519,UFC 2010 Undisputed,7329,17626
4520,Halo Reach,7140,53126
4521,Yu-Gi TAG FORCE 5 Faibudizu,5250,91301
4522,Blue Roses - Fairy and blue eyes - Warriors,6090,18892
4523,TRICK × LOGIC Season2,2980,17593
4524,Front Mission Evolved,8190,76377
4525,Front Mission Evolved,8190,14030
4526,Pokémon White/Black,4800,5456209
4527,Durarara!! 3way standoff,6090,39998
4528,Winning Post 7 2010,7560,30472
4529,Winning Post 7 2010,5040,27969
4530,Kurohyou! Yakuza New Chapter,6279,274539
4531,Koihime † - Three Kingdoms Romance dreams ☆ Maiden 繚乱 Kure Hen,6825,21343
4532,Atelier: Alchemist of Arland Rorona ~ ~ (PlayStation 3 the Best),3990,8617
4533,Monster Hunter Frontier Online Season 9.0 Premium Package,6090,28826
4534,Detective Saburo DS Jinguuji red butterfly,4179,10039
4535,The blame comes Twinkle GoGo!,6090,20047
4536,Dead Rising 2,7990,138691
4537,Dead Rising 2,7990,51737
4538,Okamiden,5040,113198
4539,Eiyuu Densetsu: Zero no Kiseki,6090,118520
4540,Portable Starry Sky ~ in Summer ~,3129,24930
4541,Portable blessing Campanella,6090,13999
4542,L@ve once,6279,7851
4543,Dragon Ball vs. Tag,5229,44012
4544,Keion! Afterschool Live,6090,231976
4545,Ken to Mahou to Gakuen Mono. 3,7329,28436
4546,Ken to Mahou to Gakuen Mono. 3,5229,64014
4547,F1 2010,7770,58344
4548,F1 2010,7770,5303
4549,Gekijouban Macross F ~Itsuwari no Utahime~ Hybrid Pack,7140,178125
4550,Sengoku unique thing LOVERS DS,5040,10472
4551,Red Dead Redemption,7340,114671
4552,Red Dead Redemption,7340,37984
4553,Kingdom Hearts Re: Coded,5490,273269
4554,H.A.W.X.2,7329,19546
4555,Kirby's Epic Yarn,5800,483248
4556,Lord of Arcana,5980,142388
4557,NBA 2K11,6090,14532
4558,World Class Soccer FIFA11,7665,33100
4559,Medal of Honor,7665,45675
4560,Medal of Honor,7665,9113
4561,Strike two Punipunisuru heal again,6090,9505
4562,No More Heroes 2 Desperate Struggle,7140,16838
4563,BIG 3 GUN SHOOTING,6279,26726
4564,NARUTO-Naruto - Accel 2 Narutimettosutomu,7329,111786
4565,NARUTO-Naruto - Accel 2 Narutimettosutomu,7329,7330
4566,Super Mario All-Stars,2500,916410
4567,Champion Sports,3980,26450
4568,Resident Evil 5: Alternative Edition PlayStation Move Special Pack,7980,7957
4569,Beat Sketch!,2980,51763
4570,Vanquish,7980,95925
4571,Vanquish,7980,18489
4572,"Wheel country, sunflower girl",7140,7435
4573,Carnage Heart exa,5880,7430
4574,Portable Dream Club,5040,31345
4575,Dawn recorded Hakuouki,7140,27636
4576,Bride is my daughter - you just,7329,14671
4577,DCI & II PSP ~ I & II ~ Da Capo Purasushichueshonpotaburu,8190,20086
4578,World Soccer Winning Eleven 2011,7980,443008
4579,World Soccer Winning Eleven 2011,7980,8713
4580,Fable III,7140,35066
4581,GOD EATER BURST,5229,436158
4582,Solatorobo (Soratorobo) - and to - CODA,5040,39081
4583,Golden Sun: Dark Dawn,4800,74678
4584,Phantom Brave Portable,5040,11124
4585,Koihime - Three Kingdoms Romance dream maiden Hen Wei,6825,16421
4586,Radiant Historia,6279,57115
4587,Fallout: New Vegas,8190,59938
4588,Fallout: New Vegas,8190,34297
4589,Be bold bare ass against the top of the elementary carbon Willpower! Be bold in VS I skull!,5040,14504
4590,Resident Evil 5: Alternative Edition (PlayStation 3 the Best),2990,109281
4591,"Leader love life is short, girl, Fall in Love! Love is Power",6090,10557
4592,Dynasty Warriors Online ~ Blue Sky - Wild Dance,7140,6466
4593,Tongari Boushi and the Magic Shop,4980,380609
4594,Forza Motorsport 3 Ultimate Edition,2980,10635
4595,Tamagotchi and endless challenges,5040,94366
4596,Raging Dragon Ball 2,7329,84922
4597,God of War marked the birth,4980,17960
4598,Tactics Ogre: The Wheel of Fortune,5980,256102
4599,Mafia II,7140,10851
4600,Agarest Senki 2,7329,27114
4601,Pachinko Pachi-Slot Winning Strategy Series Portable Vol.2 CR Evangelion - Beginning - Gospel,6090,22434
4602,More! Stitch! Battle of the graffiti in the rhythm DS,5040,61084
4603,The Sims 3,7665,11565
4604,"Geki Atsu! Pachige soul ""CR Evangelion - Beginning - Gospel""",6279,30279
4605,World Soccer Winning Eleven 2011,5980,66697
4606,World Soccer Winning Eleven 2011,4980,227028
4607,Winning Eleven Play Maker 2011,5980,30267
4608,Super Kaseki Horida,4800,328588
4609,FlingSmash,4800,32117
4610,Kuriminarugaruzu,6090,29268
4611,Call of Duty: Black Ops (Subtitled),7980,198374
4612,Call of Duty: Black Ops (Subtitled),7980,47827
4613,Dance Evolution,5980,15718
4614,Kinect Adventures,14800,124624
4615,Tears to Tiara - Earth's Wreath - PORTABLE,5040,9477
4616,Large back Anger Bees boss,7140,14097
4617,Love Ya ~ MIYAKO ~,6090,9734
4618,Jill zeros Trinity,8190,30969
4619,A cavalry sword Kingdom,5250,13725
4620,Power Pro Kun Pocket 13,5250,120872
4621,Super Robot Wars L,6090,161387
4622,Kimi Piramekino with everyone!,5040,49450
4623,Mario Sports Mix,5800,645005
4624,Little Busters! Converted Edition,6090,26874
4625,Gran Turismo 5,7980,595881
4626,School students hope and despair Danganronpa,5229,60636
4627,Koihime † Three Kingdoms Romance dream – girl,6825,15984
4628,Monster Hunter Portable 3rd,5800,4502446
4629,Momotaro Electric Railway WORLD,5460,179962
4630,Penguin World Issues,5250,66184
4631,Tales of Graces F,8379,313215
4632,SD Kunizou Tsutae Brave Battle Warriors Gundam War Shinzo 璃紗,5040,16450
4633,Crayon Shin-Chan - The gas shock! Bonus game called the legend of ass!,5040,44889
4634,Climax Oz Rider,6090,70688
4635,Climax Oz Rider,6090,68218
4636,Taiko no Tatsujin Wii 3 generations of party together!,5040,270672
4637,Mario vs. Donkey Kong: Miniland Mayhem,4800,336538
4638,NARUTO-Naruto - Shippuuden Gekitou Ninja Taisen SPECIAL,6800,30177
4639,Mystery Dungeon: Shiren 5 Dice of Fate and Fortune Tower,6090,38266
4640,Need for Speed: Hot Pursuit,7665,16391
4641,Ni no Kuni,6800,569443
4642,Donkey Kong Country Returns,5800,952018
4643,Assassin's Creed Brotherhood,7770,57199
4644,Assassin's Creed Brotherhood,7770,15103
4645,By the time Umineko no rondo ~ ~ Witch and the reasoning,8379,18843
4646,Castlevania Shadow Lord,7980,95768
4647,Inazuma Eleven 3 Challenge to the World! Di auger,4980,455558
4648,Gundam Musou 3,7800,349112
4649,Shining Hearts,6279,162885
4650,Call of Duty: Black Ops (dubbed version),7980,97915
4651,Dennou Senki Virtual On Force,6090,25498
4652,The Third Birthday,6090,236093
4653,When you fall in love with idle AKB1/48 ...,5229,410673
4654,SaGa 3: Jikuu no Hasha - Shadow or Light (Ruler of Time and Space),5980,68056
4655,Another Century's Episode Portable,6279,103141
4656,Arcana Heart 3,7140,24758
4657,Mass Effect 2,7140,8427
4658,Arcana Heart 3,7140,7868
4659,Kingdom Hearts: Birth by Sleep Final Mix,6090,131177
4660,Monster Busters Powered,5040,47648
4661,Venus and Braves,5229,11546
4662,Momotarou Dentetsu 2010: Sengo Ishin no Hero Daishuugou! no Maki (BEST/Minna no Susume Selection),2800,133388
4663,Zombie Daisuki (Love Zombie),5040,5620
4664,Eigo de Tabisuru: Little Charo,3800,4650
4665,The Last Story,6800,157359
4666,Valkyria Chronicles 3,6279,152659
4667,My Sister Can't Be This Cute Portable,6804,116960
4668,Kenka Banchou 5: Chinese Law,5229,137146
4669,Toaru Majutsu no Index (A Certain Magical Index),6279,84352
4670,Dragon Age: Origins,8190,64833
4671,Dream C Club Zero,7140,36099
4672,Tsuku Monogatari,6090,12855
4673,Dragon Age: Origins,8190,11460
4674,Gal * Gun,7140,11114
4675,Chaos;Head - Lovely Idol Chu Chu!,5040,8203
4676,Monster Hunter Frontier Online: Season 10.0 Premium Package,6090,8189
4677,Wizardry Twin Pack,6090,5365
4678,Gyakuten Kenji 2 (Ace Attorney Investigations 2),5040,219682
4679,Macross Triangle Frontier (Namco Bandai Games),5229,91285
4680,White Knight Chronicles Portable Episode: Dogma Wars,4980,71458
4681,Dragon Ball Kai: Ultimate Fighter,5040,75114
4682,Violet no Atelier: Guramnat no Renkinjutsu 2 - Gunjou no Omoide (Deep Blue Memories),5040,6528
4683,WWE SmackDown vs. Raw 2011,7140,5271
4684,DoDonPachi Daifukkatsu Black Label,5040,5186
4685,Samurai Warriors 3 Z,7140,328716
4686,Tales of the World: Radiant Mythology 3,6279,278359
4687,Little Big Planet 2,5980,31181
4688,Samurai Warriors 3 Moushouden,3990,56053
4689,Red Dead Redemption: Undead Nightmare,3990,47305
4690,Uta no * Prince-Sama (Ah! My Prince's Song): Sweet Serenade,3990,6659
4691,Red Dead Redemption: Undead Nightmare,3990,6432
4692,Entaku no Seito: Students of Round,6195,5543
4693,Catherine,7329,206557
4694,Marvel vs. Capcom 3: Fate of Two Worlds,6990,98944
4695,Two Worlds II,7980,32793
4696,Catherine,7329,17768
4697,Marvel vs. Capcom 3: Fate of Two Worlds,6990,14736
4698,Hakuouki: Zuisouroku DS,5040,12045
4699,DJ Max Portable 3,5040,8812
4700,Two Worlds II,7980,8530
4701,SD Gundam G Generation: World,6090,336699
4702,Phantasy Star Portable 2: Infinity,5040,373309
4703,Professor Layton and the Mask of Miracle,5980,354344
4704,Disgaea 4,7140,129031
4705,"Nintendogs + Cats (French Bulldog, Shiba, Toy Poodle & New Friends)",4800,602954
4706,Samurai Warriors: Chronicles,6090,147777
4707,The Idolmaster 2,8800,57818
4708,Super Street Fighter IV: 3D Edition,4800,137883
4709,Ridge Racer 3D,6090,104893
4710,Killzone 3,6980,53891
4711,Harukanaru Toki no Naka de 5,6090,29153
4712,SD Gundam G Generation: World,6090,33155
4713,Rune Factory: Oceans,7140,31961
4714,Winning Eleven 3DSoccer,5800,101088
4715,Yu-Gi-Oh! 5D’s World Championship 2011: Over the Nexus,5250,49672
4716,Vitamin X to Z,6090,10341
4717,Rune Factory: Oceans,7140,10040
4718,Bust-A-Move Universe,4980,18545
4719,Daito Giken Official Pachislot Simulator: Hihouden - Fuujirareta Megami Portable,5040,6780
4720,Combat of Giants: Dinosaurs 3D,5040,15123
4721,Muchi Muchi Pork! & Pink Sweets,7140,6293
4722,Dissidia: 012 (Duodecim) Final Fantasy,6090,461086
4723,Way of the Samurai 4,7770,133709
4724,Digimon Story: Super Xros Wars - Blue / Red,5040,67819
4725,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,5229,19954
4726,Super Monkey Ball 3D,4410,5303
4727,Dynasty Warriors 7,7560,474238
4728,Rurouni Kenshin: Meiji Kenyaku Romantan - Saisen,6279,30278
4729,Fairy Tail: Portable Guild 2,5250,54659
4730,Dear Drops Distortion,6090,3755
4731,Romance of the Three Kingdoms IX with Power-Up Kit,6090,3700
4732,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,6090,11214
4733,Powerful Golf,5250,14474
4734,Tom Clancy's Splinter Cell: Chaos Theory,5040,5796
4735,Dragon Age: Origins - Awakening,3990,3664
4736,Final Fantasy IV: The Complete Collection,5980,198630
4737,Gundam the 3D Battle,6090,58778
4738,Gakuen Hetalia Portable,6090,17866
4739,Classic Dungeon X2,4179,5760
4740,Dragon Quest Monsters: Joker 2 - Professional,4440,532656
4741,Amagami (EBKore+),5040,138175
4742,BlazBlue: Continuum Shift II,5229,30056
4743,Amagami (EBKore+),3990,32084
4744,Pro Baseball Family Stadium 2011,6090,17704
4745,Crysis 2,7665,18367
4746,Naruto Shippuden 3D: The New Era,5040,10787
4747,Onechanbara Special,5040,6150
4748,Clover no Kuni no Alice,5985,5652
4749,BlazBlue: Continuum Shift II,5229,5550
4750,Crysis 2,7665,4475
4751,Earth Defense Force 2 Portable,5040,102846
4752,Kimi ni Todoke: Communicate Feelings,5040,13972
4753,Are You Alice?,6090,7507
4754,Princess Frontier Portable,7140,6053
4755,Bullet Soul,7350,4976
4756,Dai-2-Ji Super Robot Wars Z: Hakai-hen,7329,398017
4757,Pro Baseball Spirits 2011,7980,175066
4758,Pro Baseball Spirits 2011,5980,219966
4759,Persona 2: Innocent Sin,6279,89136
4760,Pilotwings Resort,4800,83926
4761,Homefront,7770,30855
4762,Pro Baseball Spirits 2011,5800,15268
4763,Homefront,7770,6018
4764,Cross Channel: In Memory of All People,7140,3339
4765,Battle & Get! Pokémon Typing DS,5800,201723
4766,Detective Conan: Aoki Houseki no Rinbukyoku,5040,33015
4767,SOCOM: U.S. Navy SEALs 4,5980,29707
4768,GachiTora! Abarenbou Kyoushi in High School,5229,28113
4769,Otomedius X,7140,9376
4770,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,5229,8492
4771,Monster Hunter Frontier Online (Forward .1 Premium Package),6090,8447
4772,Clannad,6720,7938
4773,S.Y.K.: Renshouden Portable,5040,4855
4774,Billy's Boot Camp: Enjoy the Diet on Wii!,6090,25209
4775,Yu-Gi-Oh! 5D's Duel Transer,8379,4088
4776,Saigo no Yakusoku no Monogatari (Final Promise Story),6279,88814
4777,Patapon 3,4980,145362
4778,El Shaddai: Ascension of the Metatron,7980,65889
4779,Starry * Sky: In Winter Portable,3129,16309
4780,Otome wa Oneesama Boku ni Koishiteru Portable: Futari no Elders,7329,9511
4781,El Shaddai: Ascension of the Metatron,7980,8617
4782,Hakuouki: Yuugi Roku DS,5040,7605
5104,Steel Diver,4800,22242
5105,Suzumiya Haruhi no Tsuisou,7329,20649
5106,Suzumiya Haruhi no Tsuisou,6279,19392
5107,Planetarian: Chiisana Hoshi no Yume (Charity Edition),3000,8749
5108,DokuSui: Doki Doki Suikoden,6090,4863
5109,Disgaea 2 Portable (PSP the Best),2940,2779
5110,Akiba's Trip,5670,86557
5111,Dead or Alive: Dimensions,6090,39241
5112,Gungnir: Mayari no Gunshin to Eiyuu Sensou,6279,24510
5113,Portal 2,7140,6642
5114,Portal 2,7140,3808
5115,Elminage Original: Majo to Megami to Kamigami no Yubiwa,5040,3443
5116,Animal Resort: Let's Make a Zoo,4980,2968
5117,One Piece: Unlimited Cruise SP,6090,275499
5118,Warriors: Legends of Troy,7560,42408
5119,Pandora's Tower: Until I Return to Your Side,6800,33845
5120,Nobunaga's Ambition: Way of Heaven with Power-Up Kit,10290,29826
5121,Treasure Report: Kikai Jikake no Isan,5040,21930
5122,"Iza, Shutsujin! Koisen",5985,7996
5123,Memories Off: Yubikiri no Kikou,6090,6417
5124,Akai Katana Shin,7140,6222
5125,Atelier Totori: The Alchemist of Arland 2,3990,6125
5126,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,5040,4742
5127,Infamous (PlayStation 3 the Best),2980,5966
5128,Ghost Trick: Phantom Detective (New Best Price! 2000),2100,2941
5129,Resident Evil: The Mercenaries 3D,4800,112737
5130,Phantom Breaker,8190,11789
5131,Dance Central,5880,3183
5132,Sengoku Basara 3 (Best Price!),2490,8014
5133,Yakuza: Of the End,7980,413172
5134,Gekiatsu!! Pachi Game Tamashi Portable Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,6090,10143
5135,Red Faction: Armageddon,7140,4789
5136,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,6279,4233
5137,Red Faction: Armageddon,7140,2376
5138,The Legend of Zelda: Ocarina of Time 3D,4800,498145
5139,Little Battler Xperience,5980,324204
5140,Steins;Gate: Hiyoku Renri no Darling,6090,43447
5141,Steins;Gate: Double Pack,9240,10803
5142,Steins;Gate (Platinum Collection),3990,3749
5143,Sangoku Koi Senki: Otome no Heihou!,6825,3534
5144,Atelier Meruru: The Alchemist of Arland 3,7140,137764
5145,Steins;Gate,6090,134919
5146,Gundam: Memories of the Battle,6279,76159
5147,Prince of Tennis Gyutto! Doki-Doki Survival - Survival Umi to Yama no Love,5250,43861
5148,Bleach: Soul Ignition,5980,41993
5149,Gloria Union,6279,8318
5150,Mother Goose no Himitsu no Yakata,5985,5901
5151,Mass Effect 2,7665,5297
5152,Earth Seeker,7140,4327
5153,Grand Theft Auto IV: The Complete Edition,6090,7411
5154,Fish Eyes 3D,3990,3209
5155,Tales of the Abyss,6090,106540
5156,Super Street Fighter IV: Arcade Edition,3990,82179
5157,To Heart 2: Dungeon Travelers,5040,56200
5158,GoldenEye 007,5800,82564
5159,Mashiro Iro Symphony: Mutsu-no-hana,6090,19762
5160,Test Drive: Unlimited 2,7140,11022
5161,Moujuutsukai to Oujisama Portable,5040,9376
5162,Super Street Fighter IV: Arcade Edition,3990,9229
5163,Virtua Tennis 4,7140,7318
5164,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,4242,9527
5165,Test Drive: Unlimited 2,7140,5415
5166,L.A. Noire,7770,63231
5167,Infamous 2,5980,42783
5168,Earth Defence Force: Insect Armageddon,7140,44465
5169,Wii Play: Motion,4800,80053
5170,Earth Defence Force: Insect Armageddon,7140,11902
5171,L.A. Noire,7770,9970
5172,Class of Heroes 3D,5880,9041
5173,Suzumiya Haruhi-Chan no Mahjong,6279,6557
5174,Musketeer: Le Sang des Chevaliers,6090,3960
5175,Doctor Lautrec and the Forgotten Knights,5480,3258
5176,Jikkyou Powerful Pro Baseball 2011,6980,219811
5177,Taiko Drum Master Portable DX,5229,265635
5178,Inazuma Eleven Strikers,5980,216058
5179,Jikkyou Powerful Pro Baseball 2011,5250,182505
5180,Puyo Puyo! 20th Anniversary,5040,79267
5181,Star Fox 64 3D,4800,75081
5182,UnchainBlades ReXX,6090,25699
5183,UnchainBlades ReXX,6090,5805
5184,Kokoro no Kokoron,5040,3722
5185,Rhythm Heaven Wii,5800,661532
5186,Sengoku Basara: Chronicle Heroes,4800,157006
5187,No More Heroes: Red Zone Edition,3990,45522
5188,Noora and the Time Studio: The Witch of the Misty Forest,6279,28778
5189,Alice: Madness Returns,7665,25828
5190,Sniper: Ghost Warrior,7329,16389
5191,Alice: Madness Returns,7665,10419
5192,Nisenochigiri: Omoide no Saki e,6090,9295
5193,Metal Gear Solid: Peace Walker (PSP the Best),2940,46237
5194,Queen's Gate: Spiral Chaos,6279,91982
5195,Devil Survivor 2,6279,80353
5196,Hakuouki: Reimeiroku Portable,5040,34628
5197,Operation Flashpoint: Red River,7770,18379
5198,Dungeon Siege III,7980,8652
5199,Saka Agari Hurricane Portable,7140,7332
5200,Nichijou,6090,5889
5201,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,5985,4943
5202,J-League Pro Soccer Club! 7: Euro +,6279,168263
5203,Kirby Mass Attack,3800,329730
5204,Toriko: Gourmet Survival,5229,138838
5205,All Kamen Rider: Rider Generation,5040,83591
5206,Epic Mickey,5800,59500
5207,Family Fishing,5040,72355
5208,StormLover Karen!!,5040,13671
5209,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,6090,13468
5210,Half-Minute Hero Second,4980,11110
5211,Assassin’s Creed: Brotherhood - Special Edition,3990,6184
5212,Nazo Waku Yakata: Oto no Aida ni Aida ni,4800,5408
5213,Nobunaga's Ambition: Tenshoki with Power-Up Kit,6090,4470
5214,Monster Hunter Diary: Pokapoka Felyne G,3990,245210
5215,Pokémon Rumble Blast,4800,256387
5216,Uta no Prince-Sama: Repeat,5040,53701
5217,Hyperdimension Neptunia mk2,7329,33763
5218,Growlanser IV: Over Reloaded,6279,29377
5219,Amnesia,6090,18279
5220,Bunmei Haruka: Aoiza Ibunroku,6090,23779
5221,Monster Hunter Portable 3rd HD Ver.,4800,404501
5222,Black Rock Shooter: The Game,6279,135951
5223,Mobile Suit Gundam: New Giren's Ambition,6280,100187
5224,Samurai Warriors 3: Empires,6090,106667
5225,Dynasty Warriors 7: Special,6090,54441
5226,Durarara!! 3way Standoff: Alley,5040,14273
5227,Suite PreCure: Melody Collection,5040,23837
5228,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,7140,9001
5229,Persona 3 Portable (PSP the Best),2940,5914
5230,Uncharted 2: Among Thieves (PlayStation 3 the Best),2980,5433
5231,Grand Knights History,5229,100285
5232,Devil Survivor: Overclocked,6279,23541
5233,Corpse Party: Book of Shadows,6090,14250
5234,Call of Duty: Black Ops - Dubbed Edition (Reprint),3990,26949
5235,Monster Hunter Frontier Online: 2011 Anniversary Premium Package,10290,6334
5236,Call of Duty: Black Ops - Subtitled Edition (Reprint),3990,4502
5237,Tales of Xillia,8379,632151
5238,Resident Evil: Revival Selection,4490,139198
5239,Resistance 3,5980,25278
5240,Super Sentai Battle: Ranger Cross,6090,29102
5242,Resident Evil: Revival Selection,4490,5946
5243,Dragon Quest 25th Anniversary: Famicom & Super Famicom Dragon Quest I-II-III,4440,387114
5244,Gekka Ryouran Romance,6090,8045
5245,Dunamis 15,7140,5717
5246,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,5040,5452
5247,God Eater: Burst (PSP the Best),2800,3602
5248,Dark Souls,7800,334302
5249,ICO / Shadow of the Colossus Limited Box,6980,100278
5250,Yu-Gi-Oh! 5D's Tag Force 6,5250,92516
5251,Senran Kagura: Shoujotachi no Shinei,5980,61139
